7486_7	7486_8	7486_9	7486_10	7486_17	7486_18	7486_19	7486_20
AC022007.5	53	38	76	50	116	71	135	71
CIDECP	399	340	426	462	363	423	378	340
FANCD2	1359	758	1426	1016	4363	3941	4547	3166
RNU6-670P	0	0	0	0	0	0	0	0
AC034193.7	0	0	0	0	0	1	1	0
FANCD2OS	0	3	1	3	12	8	18	5
BRK1	5577	4605	5889	5896	6234	6535	6352	5204
VHL	5297	3807	5504	4839	5155	4996	5235	3747
IRAK2	749	631	827	771	428	686	456	523
TATDN2	2597	1813	2656	2210	2464	2259	2532	1700
RP11-438J1.1	0	0	0	0	0	0	0	0
GHRLOS2	188	146	260	196	197	160	241	161
GHRL	30	24	49	52	45	42	62	43
GHRLOS	41	65	113	77	124	102	139	84
RF02126	0	0	0	0	0	0	0	0
SEC13	3610	3138	4005	4337	3707	3603	3786	2791
ATP2B2	7	5	5	9	9	2	6	10
MIR378B	0	0	0	0	0	0	0	0
MIR885	0	0	0	0	0	0	0	0
AC018839.1	0	0	0	0	0	0	0	0
AC018502.1	0	0	0	0	0	0	0	0
AC018495.2	0	0	0	0	0	0	0	0
AC018495.3	0	0	0	0	0	0	0	0
SLC6A11	0	0	0	0	0	0	1	1
SLC6A1	1	0	1	0	0	0	1	0
AC024910.2	0	0	0	0	0	0	0	0
HRH1	10	20	11	33	19	115	39	106
AC083855.4	0	0	0	0	0	0	0	1
ATG7	753	572	744	673	766	854	766	686
AC083855.5	0	0	0	0	0	2	0	0
AC026185.1	0	0	0	0	0	2	0	0
RP11-169K17.2	0	0	0	0	0	1	0	0
VGLL4	696	704	727	840	704	999	718	737
RP11-169K17.4	3	5	8	9	2	5	4	7
RP11-169K17.3	16	17	15	29	15	3	13	9
TAMM41	1133	616	1209	859	1039	645	1017	568
AC090958.1	0	0	0	0	0	0	0	0
AC090958.6	0	0	0	0	0	0	0	0
AC090958.2	0	0	0	0	0	0	0	0
AC090958.4	0	0	0	0	0	0	0	0
AC090958.5	0	0	0	0	0	0	0	0
RN7SL147P	0	0	0	0	0	0	0	0
SYN2	0	3	1	0	0	1	0	3
AC026166.1	0	0	0	0	0	0	1	0
TIMP4	0	0	0	0	1	1	0	0
AC026166.2	0	0	0	0	0	0	0	0
AC091492.3	0	0	0	0	0	1	0	0
PPARG	0	4	8	13	52	81	55	61
AC091492.2	1	0	1	0	2	0	1	0
TSEN2	602	347	695	438	469	330	513	245
RNA5SP123	0	2	1	1	0	1	2	0
RNU6-377P	2	0	0	0	1	0	0	1
MKRN2OS	36	34	41	28	31	16	24	11
MKRN2	2025	1461	2062	1879	1655	1475	1517	1073
RAF1	6474	5663	6539	7557	6243	6330	6523	4975
AC026170.2	0	0	0	0	0	0	0	0
TMEM40	0	0	0	1	0	1	0	0
AC034198.5	0	0	0	0	0	0	0	0
CAND2	12	14	15	16	51	29	44	26
RP11-767C1.2	14	7	5	21	6	9	14	8
RPL32	38784	21075	41931	29116	37727	24550	43856	20976
SNORA7A	0	0	0	0	0	0	0	0
AC034198.7	0	0	0	0	0	0	0	0
RP11-767C1.1	0	0	0	0	0	1	0	0
IQSEC1	4511	3036	4691	4256	5483	6008	5638	4429
RP11-715I4.1	1	0	0	1	0	4	2	0
NUP210	17964	9037	18506	11538	26965	20409	27654	16172
AC027124.3	0	0	0	0	0	0	0	0
AC027124.2	0	0	0	0	0	0	0	0
AC027124.4	2	1	0	5	0	2	1	3
HDAC11	198	331	226	400	146	174	121	126
FBLN2	19	6	17	4	6	6	3	2
AC093611.1	0	0	0	0	0	0	0	0
WNT7A	11	1	13	3	67	12	72	11
VN1R20P	11	10	7	8	13	11	17	4
FGD5P1	0	0	2	3	5	1	1	1
TPRXL	2	0	2	3	4	6	5	0
VN1R21P	0	0	0	1	0	1	0	0
CHCHD4	462	317	449	444	539	497	550	436
TMEM43	4796	4373	5029	5636	3177	3827	3247	2823
RP11-434D12.1	102	125	105	156	49	79	60	58
AC093495.4	575	506	670	582	432	519	395	464
XPC	4199	3086	4558	3936	3328	3568	3213	2705
LSM3	1071	1028	1229	1379	1769	1531	1799	1297
RP11-536I6.2	0	0	0	0	0	0	0	0
RP11-536I6.1	0	0	0	1	0	0	0	0
RNA5SP124	0	0	0	0	0	1	0	0
SLC6A6	9131	7909	9370	10210	5513	6563	5351	5100
GRIP2	2	4	4	7	8	12	2	1
RNU6-905P	0	0	0	0	0	0	0	0
AC090952.4	0	0	0	1	0	0	0	1
RP11-588H7.1	1	6	1	2	0	0	1	2
AC090952.5	5	10	2	9	3	1	6	2
CCDC174	1716	1326	1845	1624	1279	1188	1348	1005
C3orf20	14	48	37	41	20	23	28	21
AC090957.2	0	0	1	0	0	0	0	0
RP11-95M5.1	0	0	0	0	0	0	0	0
FGD5	3	3	8	3	7	5	4	6
AC090937.2	5895	4095	6002	5163	7586	6560	7849	4939
NR2C2	4966	3783	5490	4849	4797	4701	4676	3415
MRPS25	3881	2304	4184	2926	3784	3008	4127	2439
RBSN	2410	1850	2625	2561	2085	2027	2212	1536
AC090954.5	1	0	0	0	1	0	2	0
AC090954.4	0	0	0	0	1	0	0	0
COL6A4P1	0	1	0	1	2	2	0	0
CAPN7	2221	1981	2309	2362	2193	1986	2026	1511
AC087590.3	1644	1655	1807	2281	1700	1828	1760	1508
SH3BP5	1722	962	1829	1249	1395	818	1256	643
RNU6-454P	0	0	0	0	0	0	0	0
RP11-584M7.3	0	0	2	0	0	0	2	0
METTL6	618	428	733	591	741	691	692	501
EAF1	1813	1297	1966	1687	1718	1835	1756	1399
RNU6-1024P	6	7	10	3	8	5	4	3
AC027125.2	43	14	38	19	25	33	22	20
COLQ	470	251	552	314	330	288	356	192
MIR4270	0	0	0	0	0	0	0	0
RN7SL110P	0	0	0	0	0	0	0	0
HACL1	1260	831	1404	1038	921	827	962	637
BTD	300	163	289	241	377	311	397	266
ANKRD28	1858	1119	1956	1400	2155	2480	2316	1768
MIR3134	1	4	1	0	2	1	0	0
RP11-44D5.2	2	0	1	0	4	0	2	0
RP11-44D5.1	3	0	5	2	6	0	2	2
RN7SL4P	0	3	2	4	1	2	1	1
MIR563	3	1	1	0	0	1	0	0
AC090945.1	12	6	22	5	18	10	22	7
GALNT15	0	0	0	0	7	1	6	3
DPH3	906	1204	932	1473	927	1317	904	974
OXNAD1	4701	4044	4779	5193	3290	3641	3274	2868
RP11-608O8.2	1	0	0	0	2	2	0	1
RFTN1	4706	5074	5175	6620	3424	4762	3411	3588
RP11-415F23.2	320	310	369	422	231	221	216	229
RP11-415F23.3	358	353	400	458	242	271	222	229
RP11-415F23.4	593	521	630	636	396	386	392	325
RP11-194G10.3	0	0	2	0	0	0	0	0
RP11-194G10.1	0	0	0	0	0	0	0	0
DAZL	6	23	3	26	1	8	3	7
AC091493.2	0	0	0	0	0	0	0	0
AC091493.1	0	0	0	0	0	0	0	0
PLCL2	2636	1990	2820	2578	3168	2818	3054	2098
MIR3714	0	0	0	0	0	0	0	0
AC091491.2	1	1	1	0	0	1	1	1
TBC1D5	1966	1449	2059	1814	2635	2417	2535	1779
AC090960.1	0	0	0	0	0	0	0	0
AC140076.1	0	0	0	0	0	0	0	0
RNU7-10P	0	0	0	0	0	0	0	0
AC104451.2	0	0	0	0	0	0	0	0
AC104297.1	4	2	3	0	2	2	0	1
AC104297.2	0	0	0	0	0	0	0	0
AC132807.1	0	0	0	0	0	0	0	0
RP11-320G10.1	0	0	0	0	0	0	0	0
SATB1	20414	15259	20853	19799	16081	20999	17531	16089
RP11-158G18.1	3	4	1	2	4	14	3	6
AC144521.1	1641	957	1710	1232	1880	1456	1865	1258
AC105765.1	2	10	13	9	7	8	16	13
RNU6-138P	0	0	0	0	0	0	0	0
KCNH8	0	3	0	0	0	0	0	0
MIR4791	0	0	0	0	0	0	0	0
EFHB	22	32	17	40	27	28	21	9
AC097635.2	0	1	6	1	0	2	2	1
RAB5A	2422	2173	2712	2695	1890	2282	1876	1647
PP2D1	89	66	90	89	58	65	58	73
RNU4-85P	0	0	0	0	0	2	0	0
SAP18P3	0	0	5	7	2	3	2	0
RPL39P18	1	1	3	3	2	3	3	2
KAT2B	17103	9920	17535	12714	10013	10785	9763	8278
MIR3135A	0	1	0	4	1	0	0	0
SGO1	278	449	322	513	685	888	692	615
AC099057.8	227	378	178	469	92	292	101	238
RNU6-822P	1	5	1	3	1	6	2	2
RP11-669C19.1	10	4	2	3	6	3	8	3
RNU6-815P	0	0	0	0	0	0	1	0
RP11-901H12.1	0	0	0	0	0	2	0	1
VENTXP7	0	0	0	0	0	0	0	0
ZNF385D	0	1	0	0	0	0	1	0
AC009429.1	7	1	10	2	3	2	5	1
AC096918.1	0	0	0	0	0	0	0	0
AC121253.1	13	6	20	5	44	19	27	23
AC092421.1	0	0	0	0	0	0	0	0
RP11-1037D22.1	0	0	0	0	0	0	0	0
AC114477.1	2	0	0	0	0	0	0	0
AC099544.1	0	0	0	0	0	0	0	0
AC099544.2	1	1	2	0	2	0	0	2
AC135966.1	0	0	0	0	0	0	0	0
UBE2E2	165	201	166	244	67	69	77	52
AC121251.1	0	0	0	2	0	0	0	0
RNU6-922P	0	0	0	0	0	0	0	0
RNU6-788P	0	0	0	0	0	0	0	0
AC020626.1	2	3	9	4	3	1	7	2
UBE2E1	1689	1512	1808	1900	2308	2304	2355	1843
AC124914.3	0	1	6	7	3	3	4	8
NKIRAS1	159	169	148	236	118	157	113	128
RPL15	28553	14573	30573	19508	28193	17880	30650	14258
NR1D2	1990	759	1823	921	1131	637	1162	489
AC098971.2	0	0	0	0	0	0	0	0
AC098971.1	0	0	0	0	0	0	0	0
THRB	0	0	3	1	2	0	4	0
AC112217.1	0	0	0	0	0	0	0	0
AC112217.2	0	0	0	0	0	0	0	0
AC012087.2	0	0	0	0	0	0	0	0
RP11-317L10.1	0	0	0	0	0	0	0	0
MIR4792	0	0	0	0	0	0	0	0
AC012087.1	0	0	0	0	0	0	0	0
AC133680.1	0	0	0	0	0	0	0	0
RN7SL216P	0	0	0	0	0	0	0	0
RNA5SP125	0	0	0	0	0	0	0	0
RARB	10	8	11	20	29	22	28	9
AC098477.1	0	0	0	0	0	0	0	0
RNA5SP126	0	0	0	0	0	0	0	0
AC133141.1	0	0	0	0	0	0	0	0
RF01161	0	1	0	0	0	0	0	0
TOP2B	9372	7219	9913	9224	9847	8590	9239	6212
MIR4442	0	4	1	2	1	0	0	2
AC093416.3	1	0	1	0	0	1	1	1
NGLY1	3302	2781	3639	3781	2729	2345	2848	1886
AC092798.2	27	22	26	21	7	3	8	5
AC092798.3	4	7	1	5	5	1	3	1
OXSM	733	591	802	759	716	639	758	527
LINC00692	0	0	0	0	0	0	0	0
AC093411.1	0	0	0	0	0	0	0	0
AC139932.1	0	0	0	0	0	0	0	0
VENTXP4	0	0	0	0	0	0	0	0
AC099754.1	0	0	0	0	0	0	0	0
LRRC3B	0	0	0	0	0	0	0	0
AC114877.3	0	0	0	0	0	0	0	0
NEK10	14	12	9	7	10	21	12	20
AC093555.1	1	0	0	0	0	0	0	0
RNU6-342P	0	0	0	0	0	0	0	0
SLC4A7	2388	862	2354	984	2918	2598	3058	2018
AC099535.3	0	0	5	0	2	1	0	1
AC099535.4	0	1	0	6	0	0	3	0
RNU1-96P	0	0	0	0	0	0	0	0
AC137675.1	0	0	0	0	0	0	0	0
AC098614.1	0	0	0	0	0	1	0	1
AC098614.2	26	7	20	17	55	69	38	58
RP11-222K16.1	2	0	4	1	2	9	2	3
AC098614.3	0	0	0	0	0	0	0	0
RP11-222K16.2	12	0	13	2	14	7	8	9
EOMES	18	3	32	2	166	47	114	49
AC098973.2	16	7	10	7	30	26	33	25
AC098973.1	0	0	0	0	0	0	0	0
AC092415.1	0	0	0	0	0	0	3	0
CMC1	429	289	416	395	456	514	537	416
AZI2	742	577	753	761	764	802	669	586
ZCWPW2	16	9	10	10	11	10	10	12
RP11-9J18.1	0	1	4	7	0	0	0	0
AC093142.3	0	0	0	0	0	0	0	0
AC093142.2	0	0	0	1	0	0	0	1
RBMS3	73	252	67	294	6	6	6	6
AC097361.1	0	0	0	0	0	0	0	0
AC012262.1	0	0	0	4	0	0	0	0
AC098650.1	0	0	0	0	0	0	0	0
AC021068.1	0	1	0	1	0	0	1	0
AC092796.1	0	0	0	0	0	0	0	0
AC099048.1	0	0	0	3	0	0	0	0
RF01848	0	0	0	0	0	0	0	0
AC116035.1	0	0	0	0	0	0	0	0
AC116035.2	0	0	0	0	0	0	0	0
TGFBR2	7243	5898	7503	7605	4487	5202	4361	3849
AC096921.2	6	0	0	2	2	4	0	2
RP11-1024P17.1	106	115	145	131	67	59	53	58
GADL1	0	2	0	0	0	0	0	0
MIR466	0	0	0	0	0	0	0	0
AC098647.1	0	0	0	0	0	0	0	1
RNA5SP127	0	0	0	0	0	0	0	0
AC115283.1	0	0	0	0	0	0	0	0
AC099540.1	6	1	3	3	0	4	2	2
STT3B	17650	20444	17916	25714	11622	12207	11499	9014
OSBPL10	63	160	82	238	56	118	50	105
AC092024.2	0	0	0	0	0	1	0	0
AC107620.1	0	0	0	0	0	0	0	0
ZNF860	1	3	1	8	4	21	6	3
AC094019.1	0	0	0	1	1	0	1	0
AC094019.2	0	0	0	0	0	0	0	0
GPD1L	2844	1221	2967	1620	2202	1891	2186	1426
AC094019.4	38	21	41	24	26	22	28	15
AC097639.8	3	2	1	11	3	6	0	3
RP11-384L8.1	1	0	2	2	0	0	6	4
CMTM8	190	112	230	168	263	196	346	166
RP11-384L8.2	0	0	0	0	0	0	0	0
AC097639.4	2	5	2	2	2	2	0	1
CMTM7	1622	1314	1740	1819	1916	1982	2175	1552
CMTM6	6179	4596	5640	5697	5404	6153	5452	4536
MIR548AY	0	1	0	0	0	0	0	0
AC104306.1	0	0	0	3	0	1	3	1
DYNC1LI1	1581	1488	1575	2011	1512	1878	1534	1370
AC104306.4	0	0	0	0	0	0	0	0
AC104306.5	1	0	0	0	0	1	0	0
AC138972.1	9	6	8	6	8	6	9	3
CNOT10	1862	1414	2093	1857	2331	2026	2429	1683
RP11-1005I1.1	0	0	1	0	0	0	1	0
AC138972.2	9	2	7	7	7	4	4	0
AC139452.2	0	1	0	0	0	1	0	0
TRIM71	0	2	0	1	4	7	2	5
CCR4	11001	5126	12774	6786	8860	7124	8824	5159
GLB1	2553	2013	2752	2676	2149	2425	2297	1879
AC112211.2	11	20	24	22	9	10	9	4
AC112211.3	0	0	0	0	0	0	1	1
TMPPE	252	201	255	301	231	223	193	163
RN7SL296P	0	0	0	0	0	0	0	0
CRTAP	2204	1221	2368	1698	2351	1600	2540	1294
RP11-627J17.1	0	0	0	0	0	0	0	0
SUSD5	10	13	2	20	6	6	4	15
AC123900.2	0	0	0	0	0	0	0	0
FBXL2	128	99	105	116	86	63	63	62
UBP1	8049	5581	8488	7403	6681	5513	6787	4222
RNU7-110P	0	0	0	0	2	0	0	0
RNA5SP128	0	0	0	0	0	0	0	0
CLASP2	2868	2605	2980	3178	2356	2566	2336	1857
AC132515.1	0	0	0	2	0	0	0	0
AC112220.2	0	0	0	0	0	0	0	0
AC112220.1	0	0	0	0	0	0	0	0
RP11-10C24.2	7	22	11	19	8	7	6	9
RP11-10C24.3	33	51	41	53	28	39	31	41
RP11-10C24.1	21	21	22	25	19	31	18	16
PDCD6IP	9230	6675	9752	8785	6999	6359	7388	4894
AC018359.1	0	0	0	0	0	0	0	0
AC123023.1	0	0	0	0	0	0	0	0
AC018359.3	0	0	0	0	0	0	0	0
AC092054.1	0	0	0	0	0	0	0	0
AC109585.1	0	0	0	0	0	0	0	0
RNU6-243P	0	0	0	0	0	0	0	0
ARPP21	0	1	0	0	0	0	0	0
RP11-380G10.1	0	0	0	0	0	0	0	0
MIR128-2	0	0	0	0	0	0	0	0
AC104308.2	0	0	0	0	0	0	0	0
AC105901.1	0	0	0	0	0	0	0	0
STAC	0	0	0	0	1	3	3	2
AC098648.2	0	0	0	0	0	0	0	0
RN7SKP227	0	0	0	0	0	0	0	0
DCLK3	1	4	0	0	0	1	1	1
AC105749.1	0	1	4	4	5	5	3	2
RP11-640L9.1	29	20	38	37	33	24	24	9
RP11-640L9.2	95	59	117	95	102	105	146	98
TRANK1	5000	2782	5226	3685	7114	5399	6674	3988
AC011816.1	19	8	18	14	27	15	26	16
RNU6ATAC4P	6	4	2	1	7	3	5	3
RP11-129K12.1	28	17	18	21	22	17	17	19
AC011816.3	37	18	29	18	20	18	23	22
EPM2AIP1	5135	4198	5255	5439	4451	4078	4607	3235
MLH1	1308	1382	1370	1788	2728	3118	2889	2359
AC011816.4	20	3	9	12	21	8	16	4
LRRFIP2	1681	1874	1856	2593	1720	2491	1772	1887
AC126118.2	0	1	1	0	2	1	1	0
RNU6-1301P	0	0	0	1	0	2	0	0
AC126118.1	31	45	28	51	29	17	24	24
RP11-285J16.1	70	44	75	65	62	41	61	36
AC097359.2	1	0	1	1	0	2	1	1
RP11-259K5.1	5	0	0	2	1	1	3	0
RP11-259K5.2	16	19	13	12	23	17	18	21
GOLGA4	4297	3211	4334	3806	3555	2949	3465	2353
RP11-259K5.3	16	3	9	6	8	2	7	5
RNA5SP129	0	0	1	0	0	0	0	0
AC136290.1	96	128	98	144	42	69	57	67
ITGA9	2	3	6	9	4	7	7	8
RNU7-73P	0	0	0	0	0	0	0	0
AC093415.2	14	8	4	29	24	22	15	14
AC093415.4	1	0	0	1	0	0	0	0
AC093415.5	0	1	3	2	3	0	1	0
CTDSPL	38	147	36	188	249	310	282	242
MIR26A1	0	0	0	0	0	0	0	0
VILL	1684	1163	1809	1636	1861	1498	1898	1250
PLCD1	901	775	903	1176	1245	1477	1388	1230
DLEC1	483	580	511	832	816	1123	875	924
AC144536.4	2	4	4	2	2	6	2	0
ACAA1	3181	3496	3342	4530	3280	3923	3435	3229
MYD88	5750	5683	5733	7386	6171	7455	6285	5813
OXSR1	3507	4791	3781	6204	3916	5189	3805	3768
SLC22A13	9	21	4	20	6	10	5	5
RP11-815I22.1	0	0	0	0	0	0	0	0
SLC22A14	0	5	2	9	2	4	0	2
RNU6-235P	0	0	0	0	0	0	0	0
RP11-213K17.1	0	0	0	0	0	0	0	0
XYLB	53	16	48	29	247	183	235	150
RP11-216F19.1	12	4	6	8	11	5	11	2
ACVR2B	612	437	654	512	723	590	741	515
EXOG	1042	825	1024	1096	1147	1228	1136	950
RP11-660I20.1	3	7	2	3	5	8	6	15
RP11-660I20.4	36	50	55	41	38	19	39	17
SCN5A	3	5	3	3	14	2	16	2
SCN10A	0	0	0	1	0	0	0	0
RP11-134J21.1	0	0	0	0	0	0	0	0
SCN11A	28	9	22	27	16	8	21	8
RNU6-1227P	0	2	0	0	0	0	0	0
WDR48	3824	2946	3955	3478	2887	2659	2877	2010
GORASP1	1466	1508	1776	2176	2128	2577	2073	2157
TTC21A	183	118	224	189	283	341	305	311
MIR6822	0	0	0	0	3	0	0	1
CSRNP1	985	2987	958	3954	1173	3214	1128	2324
RP11-331G2.8	38	159	45	206	49	175	36	126
RP11-331G2.7	2	22	6	19	6	30	1	5
XIRP1	3	2	0	1	4	2	0	8
RP11-331G2.4	0	0	0	0	0	0	0	0
CX3CR1	24	22	23	35	71	78	88	53
RP11-331G2.6	2	0	6	0	0	0	0	0
CCR8	12	3	7	9	134	211	117	154
RP11-241K18.1	7	5	22	7	190	256	198	235
RP11-241K18.2	2	0	0	3	3	1	0	1
RP11-241K18.3	1	0	4	3	3	3	6	2
SLC25A38	2367	1534	2507	2175	2570	2324	2781	1912
RPSA	32821	18924	35531	25661	37325	27374	41473	22178
SNORA6	0	0	0	0	0	0	0	0
SNORA62	0	0	0	0	0	0	0	0
MOBP	6	17	5	11	2	5	6	3
RP11-420K5.1	0	0	0	0	0	0	0	0
MYRIP	9	1	8	10	14	5	8	1
RNU4-56P	0	0	0	0	0	0	0	0
EIF1B-AS1	50	16	29	26	52	54	49	39
RN7SL411P	0	0	0	1	1	0	0	0
RF00264	1	1	0	0	0	0	2	0
EIF1B	1489	1325	1553	1725	1214	1419	1372	1107
RP11-391M1.3	112	116	133	148	138	178	129	120
RP11-391M1.2	0	2	1	5	2	2	2	3
ENTPD3	9	10	17	6	7	8	11	3
RPL14	36309	17505	38654	23772	34103	21821	36384	18259
ZNF619	389	242	364	345	372	277	352	220
RNU5B-2P	19	30	15	31	30	24	23	19
ZNF620	155	92	156	154	148	156	179	120
ZNF621	2993	2602	3165	3639	2506	3193	2409	2526
RP11-528N21.3	0	0	0	0	0	0	0	0
RP11-528N21.2	0	0	1	0	0	0	1	0
RP11-528N21.1	0	5	0	0	0	0	0	0
RP11-20O23.1	0	0	0	0	0	0	0	0
RP11-761N21.2	22	22	24	24	23	16	32	11
RP11-761N21.1	0	0	0	0	0	0	0	0
RP11-520A21.1	0	0	0	0	0	0	0	0
RP11-372H2.1	0	0	0	0	0	0	0	0
MRPS31P1	0	0	0	0	0	0	0	0
CTNNB1	7945	6051	8126	8152	7167	6953	7274	5435
ULK4	349	213	390	303	453	411	458	339
RN7SKP58	0	0	0	0	0	0	0	0
RP11-523D22.1	0	2	0	1	0	0	1	0
RP11-626A1.2	0	0	0	0	0	0	0	0
RP11-626A1.1	0	0	0	0	0	0	0	0
TRAK1	2049	1653	2184	2126	2015	2290	2009	1657
RP11-193I22.2	0	0	0	1	0	0	0	0
RP11-193I22.1	3	0	0	0	0	6	0	0
RNU4-78P	0	0	1	1	1	0	0	1
CCK	0	0	0	0	1	0	3	0
RP11-333B11.1	0	0	0	0	0	0	0	0
RP11-241P3.2	0	0	0	0	0	0	0	0
RP11-241P3.1	0	0	0	0	0	0	0	0
LYZL4	1	0	0	0	0	0	0	0
RP11-219I21.1	0	0	0	0	0	0	0	0
VIPR1	1752	222	1900	370	1358	423	1482	364
RP11-219I21.2	149	26	142	38	93	36	101	36
SEC22C	3609	3630	3929	4813	3953	4672	3906	3522
SS18L2	1017	960	1124	1334	1403	1499	1503	1241
NKTR	26604	19436	28902	25895	21900	17721	22378	14236
RP4-613B23.1	50	28	34	31	35	24	7	9
ZBTB47	39	62	70	111	36	76	43	46
RN7SL567P	0	0	0	0	0	0	0	0
KLHL40	0	0	0	0	0	0	0	0
HHATL	0	0	1	0	1	4	1	2
CCDC13	12	20	14	25	8	18	18	15
RP4-613B23.3	0	0	0	3	0	2	0	1
RP4-613B23.4	2	14	8	13	5	6	4	5
RP4-613B23.5	0	0	0	0	0	0	0	0
RP11-70C1.1	2	3	0	0	0	3	1	0
HIGD1A	866	1009	833	1284	1067	1261	1229	1070
RP11-70C1.3	0	0	0	1	0	2	1	0
ACKR2	5	2	5	10	20	18	13	14
RP11-141M3.6	0	4	0	6	5	1	7	2
RP11-136C24.3	1	0	0	0	0	0	0	0
KRBOX1	0	0	0	0	1	0	1	0
CYP8B1	0	0	0	0	0	3	1	1
RP11-141M3.1	0	0	0	1	0	0	0	0
ZNF662	65	98	108	137	93	30	85	19
RP11-141M3.3	0	0	0	0	0	0	0	0
FAM198A	0	0	1	0	3	2	2	0
RP11-136C24.1	0	0	0	0	0	0	0	0
POMGNT2	293	228	314	303	400	411	499	343
RP11-136C24.2	1	6	6	7	4	9	4	4
SNRK	3290	2275	3556	2978	3182	2948	3147	2269
RN7SL517P	0	0	1	1	0	0	0	0
RP11-188P20.3	18	35	30	31	18	27	32	30
RP11-188P20.2	3	19	9	25	9	7	7	16
ANO10	270	401	310	490	315	593	310	424
RP11-353H3.1	0	0	0	0	0	0	0	2
ABHD5	420	408	362	560	516	642	505	477
RP4-672N11.1	0	0	0	0	0	0	0	0
RP4-555D20.3	0	0	0	0	0	0	0	0
RP4-555D20.4	0	0	0	0	0	1	0	0
RNU6-367P	0	0	0	0	0	0	0	0
MIR138-1	0	0	0	0	0	0	0	0
RP4-555D20.1	0	4	3	0	0	2	0	1
RP4-555D20.2	10	13	8	10	0	2	0	1
TOPAZ1	0	0	0	0	0	0	0	0
RP11-424N24.2	1	0	1	3	1	1	0	0
TCAIM	1260	1078	1374	1363	1274	1694	1270	1164
RP11-101C21.1	3	12	8	14	2	6	7	8
RP11-101C21.4	3	4	4	2	3	3	2	3
ZNF445	3613	2692	3628	3794	3456	3272	3297	2468
ZNF852	486	402	522	492	391	374	334	334
RP11-944L7.3	0	0	0	0	0	0	0	0
RP11-944L7.6	0	0	0	0	0	0	0	0
ZKSCAN7	109	65	100	135	135	139	149	109
RP11-944L7.4	4	3	4	12	0	3	0	3
ZNF660	19	17	12	28	21	10	15	8
RP11-944L7.2	5	5	8	2	3	2	6	6
ZNF197	1192	1028	1266	1449	1179	1333	1165	963
RP11-944L7.1	0	2	3	1	7	5	4	2
ZNF35	100	130	122	153	70	134	95	68
RP11-348P10.2	26	36	54	54	34	43	30	26
RP11-348P10.1	0	0	0	0	0	0	0	0
ZNF502	130	142	125	208	138	108	135	73
ZNF501	98	104	111	122	97	102	98	51
KIAA1143	1894	1490	2178	1944	1692	1666	1803	1102
KIF15	161	90	130	115	2383	2045	2281	1588
TMEM42	1306	675	1372	865	965	699	1002	541
MIR564	0	0	0	0	0	0	0	0
TGM4	12	14	17	27	12	11	8	3
RP11-272D20.2	0	0	0	0	0	0	0	0
ZDHHC3	2974	2308	3120	3117	2703	2764	2899	2196
RP11-681O4.1	4	0	2	8	2	0	1	2
EXOSC7	1535	1074	1813	1500	1466	1239	1545	1061
CLEC3B	11	20	11	27	13	11	6	5
RNU5B-3P	0	1	0	0	0	1	0	0
CDCP1	210	338	205	407	376	1585	399	1149
RP11-578F5.1	12	10	8	7	13	5	9	7
TMEM158	8	9	5	1	14	25	12	32
LARS2	1068	768	1236	1049	1265	1066	1302	829
RP11-107O13.1	1	0	0	0	0	0	1	0
LIMD1	2593	2278	2804	3008	2844	2810	2796	2251
LIMD1-AS1	10	8	12	3	24	12	21	4
SACM1L	5142	5321	5502	7042	5131	6414	5133	4809
RN7SL145P	29	31	45	56	34	35	26	28
RP11-697K23.3	2	1	6	1	3	3	3	2
SLC6A20	1	2	1	4	6	5	7	4
LZTFL1	374	246	387	274	518	321	519	203
RP11-852E15.1	0	2	0	2	0	0	0	0
CCR9	10	4	6	6	59	29	63	43
FYCO1	3333	2345	3223	3054	2533	3085	2340	2368
CXCR6	606	166	703	256	936	2097	660	1633
XCR1	3	0	1	0	3	11	5	5
RP11-91E8.1	0	0	1	0	3	1	2	4
RP11-793E15.1	0	0	0	0	0	0	0	0
CCR3	1	1	2	3	37	18	16	22
CCR1	15	52	6	71	115	542	44	392
RP13-546I2.1	0	1	0	1	0	0	0	0
CCR2	1414	2690	1657	3504	2521	7988	2150	5805
RP11-24F11.2	1	7	1	6	3	14	5	12
CCR5	448	1084	470	1423	1374	5797	1038	4369
CCRL2	102	195	147	291	211	460	188	335
RP11-24F11.5	0	1	0	6	1	3	0	2
LTF	5	28	4	26	15	49	9	45
RTP3	2	2	4	2	2	1	2	3
LRRC2	38	95	38	101	118	183	119	167
LRRC2-AS1	0	0	0	2	0	0	0	1
TDGF1	0	0	0	0	0	0	0	0
AC104304.4	0	0	0	0	0	0	0	0
RP11-509I21.2	0	0	2	0	0	0	0	0
RF00591	0	0	0	0	0	1	0	0
ALS2CL	1398	955	1516	1271	2619	1799	2845	1465
TMIE	18	4	19	11	46	11	49	9
PRSS50	0	0	0	0	0	0	0	0
RP11-316F12.1	0	0	0	1	0	0	0	0
AC104439.4	0	0	0	0	0	0	0	1
PRSS45	0	0	0	0	0	0	0	0
RP11-316F12.2	0	0	0	0	0	1	1	0
RP11-427P5.2	0	0	0	0	0	0	0	0
AC134594.3	0	0	0	0	0	0	1	2
PRSS42	0	0	0	0	0	0	1	3
MYL3	0	0	0	0	0	0	0	0
PTH1R	0	0	0	0	0	0	0	3
RP11-427P5.3	8	7	16	11	10	5	9	1
CCDC12	1495	1309	1740	1740	1601	1698	1582	1385
